customer_id,customer_name,account_type,customer_tier,risk_score,complaint_history,kyc_status,years_with_bank
102685,Yagnesh Vala,Savings,Silver,0.81,3,Pending,3
100911,Pranit Talwar,NRI,Wealth,0.02,4,Verified,5
108969,Odika Kuruvilla,Salary,Regular,0.8,4,Pending,25
107952,Dalbir Rattan,Savings,Wealth,0.05,3,Pending,17
106520,Jagvi Radhakrishnan,NRI,Platinum,0.55,8,Expired,5
108790,Onkar Joshi,Savings,Wealth,0.89,2,Expired,4
101396,Gaurang Mahal,Salary,Silver,0.05,4,Expired,24
101758,Ekansh Ghosh,Salary,Gold,0.89,9,Pending,3
106226,Girindra Pant,Salary,Wealth,0.03,4,Verified,11
104341,Sneha Dube,Salary,Silver,0.59,4,Verified,25
107748,Charles Narula,Salary,Regular,0.91,2,Expired,22
105845,Ekansh Lalla,NRI,Gold,0.1,9,Verified,2
109178,Theodore Chacko,Savings,Gold,0.61,3,Expired,12
106530,Anika Kumar,Savings,Wealth,0.9,7,Expired,2
105308,Bachittar Oommen,Current,Wealth,0.51,5,Verified,21
106994,Diya Muni,Salary,Gold,0.74,4,Expired,5
106401,Nikita Deep,Salary,Wealth,0.08,1,Verified,14
105529,Rushil Ratta,Salary,Wealth,0.76,1,Expired,19
100045,Abdul Sem,Salary,Wealth,0.42,2,Pending,20
104626,Lekha Babu,Current,Gold,0.4,2,Expired,16
106417,Vihaan Yohannan,Current,Regular,0.34,2,Expired,21
106362,Bakhshi Peri,Savings,Silver,0.8,1,Pending,9
100905,Naksh Minhas,Savings,Wealth,0.01,9,Expired,18
101682,Ryan Bose,Savings,Regular,0.65,10,Pending,12
106580,Nitesh Ratti,Savings,Gold,0.32,2,Expired,21
104275,Zilmil Mannan,NRI,Regular,0.3,7,Expired,7
105175,Jeremiah Parekh,NRI,Gold,0.25,1,Expired,19
101173,Deepa Dugal,Savings,Gold,0.98,10,Verified,1
101108,Omisha Sachdev,NRI,Platinum,0.59,9,Expired,25
107998,Kala Chhabra,Current,Silver,0.44,7,Verified,10
101673,Riya Vig,Current,Gold,0.02,10,Expired,25
101263,Parth Padmanabhan,NRI,Regular,0.93,1,Verified,4
106766,Aahana Mitra,Salary,Silver,0.55,9,Verified,21
109227,Yasti Chokshi,NRI,Gold,0.21,3,Expired,10
102063,Avni Nair,Current,Gold,0.02,7,Verified,4
101130,Panini Khare,Savings,Silver,0.68,4,Expired,1
105028,Dev Sachar,Salary,Wealth,0.58,4,Pending,5
103306,Pallavi Kant,Salary,Silver,0.48,7,Expired,5
108522,Neel Parikh,Savings,Gold,0.91,5,Pending,17
106137,Saksham Dutta,Salary,Gold,0.2,9,Expired,14
101091,Tanay Goswami,Savings,Wealth,0.73,10,Verified,1
102893,Dayamai Ram,Salary,Regular,0.98,6,Expired,19
100856,Saksham Mohan,Current,Regular,0.97,10,Pending,11
103154,Tanveer Tandon,Current,Regular,0.84,5,Expired,10
106007,Charles Anne,Savings,Regular,0.3,7,Expired,3
103613,Nimrat Varty,NRI,Wealth,0.77,1,Expired,15
102954,Qasim Grover,Current,Silver,0.33,8,Pending,5
103174,Saanvi Bhalla,Salary,Silver,0.39,8,Pending,9
103558,Karan Thaker,Salary,Regular,0.65,7,Verified,5
105260,Gagan Murty,Salary,Regular,0.62,9,Verified,20
102148,Keya Sarkar,NRI,Regular,0.64,3,Expired,18
103344,Daniel Khurana,NRI,Gold,0.16,7,Verified,12
108246,Anjali Varty,Current,Wealth,0.87,9,Expired,16
105878,Atharv Pal,Savings,Silver,0.08,10,Pending,7
105482,Tanish Upadhyay,Savings,Platinum,0.04,3,Verified,8
106067,Liam Gokhale,NRI,Regular,0.62,5,Expired,6
105117,Zarna Mitra,NRI,Silver,0.12,7,Expired,7
106227,Aradhana Rai,Current,Regular,0.59,1,Verified,14
108690,Idika Kala,Salary,Platinum,0.56,3,Verified,7
103544,Tejas Sawhney,Current,Wealth,0.94,0,Verified,25
107521,Arunima Dhar,Salary,Platinum,0.78,8,Expired,16
100795,Indrajit Edwin,Savings,Platinum,0.05,6,Pending,22
108665,Jackson Sule,Savings,Wealth,0.39,1,Expired,10
105941,Rajata Dua,Savings,Gold,0.82,3,Pending,6
107313,Nisha Ahuja,NRI,Wealth,0.5,9,Pending,9
107955,Mahika Hegde,Salary,Platinum,0.15,0,Expired,5
106682,Chanchal Bhattacharyya,Salary,Silver,0.73,10,Pending,5
107380,Aarna Vyas,NRI,Platinum,0.6,2,Verified,16
106878,Nirja Mukherjee,NRI,Platinum,0.38,5,Verified,7
103617,Girish Sankar,Salary,Wealth,0.08,2,Pending,3
108426,Pranit Pradhan,Salary,Platinum,0.25,0,Expired,17
103316,Arya Palla,Savings,Platinum,0.56,7,Verified,6
108573,Krishna Sibal,Savings,Platinum,0.26,6,Verified,17
106378,Falan Barad,Current,Gold,0.34,5,Pending,2
104522,Nimrat Choudhry,Salary,Platinum,0.27,4,Expired,22
102139,Ranveer Dasgupta,Current,Gold,0.61,7,Verified,4
106410,Karan Wason,Salary,Regular,0.87,0,Expired,15
108565,Hitesh Gandhi,NRI,Gold,0.88,8,Expired,1
107030,Hiral Batta,Salary,Platinum,0.51,10,Expired,19
100378,Pallavi Sengupta,Current,Wealth,0.9,3,Pending,4
101502,Fitan Babu,Savings,Wealth,0.15,1,Pending,20
108044,Anika Nanda,Savings,Silver,0.25,8,Verified,10
107484,Janya Vaidya,NRI,Silver,0.48,4,Pending,25
106571,William Kurian,Salary,Gold,0.79,7,Expired,16
100702,Tanmayi Sabharwal,Salary,Platinum,0.18,7,Verified,20
107692,Kashvi Doctor,NRI,Gold,0.29,10,Pending,9
106654,Hemang Suri,Current,Regular,0.31,10,Verified,8
101574,Nilima Gaba,NRI,Regular,0.09,10,Expired,12
100124,Zaitra Kar,Savings,Regular,0.16,4,Verified,22
100094,Atharv Rajagopalan,Savings,Gold,0.57,9,Pending,20
101989,Unnati Handa,Salary,Regular,0.51,0,Verified,20
102946,Nathaniel Khalsa,Savings,Regular,0.64,6,Expired,11
101598,Sarthak Gopal,Salary,Regular,0.24,8,Pending,9
101778,Amruta Savant,NRI,Silver,0.18,6,Expired,3
104247,Devika Sehgal,NRI,Wealth,0.35,8,Expired,10
100444,Hredhaan Buch,NRI,Platinum,0.93,0,Expired,14
105579,Falak Pillai,Current,Silver,0.32,7,Pending,16
101473,Sai Dara,Salary,Platinum,0.09,5,Pending,3
107251,Jagrati Sehgal,Savings,Wealth,0.57,4,Verified,1
106081,Amol Datta,Savings,Wealth,0.98,0,Pending,24
102830,Nitara Kapadia,NRI,Regular,0.25,7,Expired,22
107500,Deepa Doctor,Salary,Wealth,0.93,6,Verified,23
105252,Nidra Zacharia,NRI,Wealth,0.77,0,Expired,19
108686,Aadi Balan,Salary,Wealth,0.77,0,Pending,10
100001,Widisha Rama,Savings,Silver,0.3,4,Pending,2
109821,Yashodhara Chad,Savings,Wealth,0.61,2,Verified,2
106544,Dev Chada,NRI,Regular,0.2,10,Verified,11
105272,Triveni Agrawal,Savings,Silver,0.69,2,Pending,4
105968,Saumya Gera,Savings,Gold,0.16,0,Pending,25
102338,Daksh Dhar,Savings,Wealth,0.3,10,Pending,10
100439,Urvashi Goel,Salary,Wealth,0.55,6,Verified,23
105195,Zashil Khosla,Current,Gold,0.78,0,Expired,1
107285,Pooja Jani,Salary,Gold,0.89,5,Verified,10
100175,Zilmil Khosla,Savings,Silver,0.87,10,Expired,6
108160,Onveer Mody,Current,Regular,0.53,4,Pending,19
104722,Ekbal Baral,Savings,Gold,0.25,6,Verified,20
107853,Pranav Pingle,Savings,Platinum,0.87,2,Pending,16
106404,Yachana Ganguly,Current,Regular,0.6,7,Pending,20
106858,Gopal Bansal,NRI,Wealth,0.47,1,Verified,3
102643,Frado Krishna,Savings,Silver,0.9,3,Pending,11
100334,Lavanya Bhat,NRI,Wealth,0.41,5,Expired,24
100137,Chaitaly Golla,Salary,Regular,0.51,4,Verified,8
104657,Aarush Babu,Salary,Platinum,0.02,1,Expired,22
108771,Shivansh Iyer,Salary,Wealth,0.33,9,Expired,19
106268,Irya Nadig,Savings,Platinum,0.59,3,Verified,4
105088,Max Upadhyay,Current,Silver,0.68,2,Expired,4
106322,Patrick Mane,Savings,Silver,0.1,6,Expired,6
109439,Yasti Sharaf,Savings,Silver,0.82,7,Verified,19
100763,Jacob Malhotra,Salary,Silver,0.71,10,Pending,21
104887,Leena Grover,Salary,Silver,0.6,4,Verified,19
104267,Alka Dada,Savings,Silver,0.62,2,Verified,15
107315,Tanish Murthy,Savings,Silver,0.8,1,Verified,7
108419,Kavya Muni,Savings,Wealth,0.95,5,Pending,14
105904,Anay Cherian,NRI,Gold,0.3,10,Pending,23
106695,Bakhshi Ramanathan,NRI,Wealth,0.75,6,Expired,12
101781,Aryan Dhingra,Savings,Silver,0.69,2,Pending,20
106708,Vedant Thakur,NRI,Gold,0.29,10,Expired,24
106831,Vrinda Prabhu,Salary,Silver,0.03,8,Pending,8
101113,Janya Mandal,Savings,Silver,0.64,0,Verified,15
104815,Gopal Singhal,NRI,Gold,0.99,0,Pending,2
101856,Darpan Prabhu,Current,Regular,0.22,5,Verified,6
109583,Chakradev Sur,Savings,Wealth,0.52,8,Verified,10
106666,Andrew Goswami,Savings,Regular,0.18,5,Pending,23
101637,Siya Shukla,Current,Regular,0.49,0,Expired,2
104497,Gunbir Verma,Savings,Wealth,0.87,2,Expired,6
100701,Indira Ratta,Savings,Regular,0.53,4,Expired,17
100853,Balendra Srinivas,Salary,Silver,0.97,3,Pending,23
109500,Praneel Kala,Current,Silver,0.97,10,Pending,5
101382,Gauri Samra,NRI,Wealth,0.85,2,Verified,5
102710,Yauvani Brahmbhatt,Current,Gold,0.99,0,Verified,6
101109,Chasmum Madan,NRI,Platinum,0.48,6,Verified,5
104761,Radhika Deshmukh,NRI,Silver,1.0,5,Expired,11
104943,Jason Lala,Current,Silver,0.51,0,Expired,8
105155,Arunima Bhat,Savings,Platinum,0.89,10,Verified,19
109536,Bhavya Peri,Current,Platinum,0.91,7,Expired,5
104723,Chaitaly Gole,Salary,Platinum,0.4,10,Verified,4
104118,Unni Bhavsar,Current,Wealth,0.21,4,Verified,15
108041,Azaan Sampath,Savings,Regular,0.55,6,Pending,25
109552,Udyati Bhavsar,NRI,Silver,0.06,6,Pending,17
106618,Baljiwan Mandal,Salary,Wealth,0.1,4,Verified,25
104001,Hemani Chada,Current,Wealth,0.64,4,Pending,12
104023,Chameli Dhingra,Current,Platinum,0.72,4,Verified,25
106304,Pranav Pal,Salary,Silver,0.63,7,Verified,23
103690,Siddharth Korpal,Current,Silver,0.37,1,Verified,10
106026,Lucky Datta,Savings,Wealth,0.47,10,Pending,15
106773,Qabil Dewan,Savings,Platinum,0.02,0,Pending,5
108287,Vedika Maharaj,Savings,Platinum,0.7,10,Expired,7
103161,Charles Bava,Current,Wealth,0.99,6,Verified,22
109417,Lakshit Rama,Salary,Platinum,0.22,2,Pending,2
103029,Aadi Sangha,Savings,Platinum,0.26,9,Verified,6
103660,Ishanvi Sodhi,NRI,Platinum,0.38,7,Expired,8
103692,Hardik Sama,Savings,Silver,0.53,0,Verified,11
106761,Shivansh Kade,Current,Gold,0.02,2,Expired,22
104654,Oeshi Pillai,NRI,Platinum,0.06,9,Pending,4
106892,Ekaraj Gandhi,NRI,Wealth,0.6,7,Pending,2
106214,Viraj Sen,Current,Gold,0.43,6,Pending,3
103900,Vamakshi Bal,Salary,Platinum,0.23,7,Pending,9
103856,Falak Shankar,NRI,Silver,0.89,0,Verified,10
108645,Isaiah Date,Savings,Wealth,0.52,3,Pending,6
103547,Jackson Cheema,Savings,Regular,0.66,3,Expired,23
107617,Shivansh Chopra,Savings,Platinum,0.66,8,Expired,19
104740,Pranit Nair,Current,Silver,0.18,5,Expired,1
101288,Riya Sarna,Savings,Gold,0.58,0,Verified,23
106109,Naksh Bumb,Current,Silver,0.67,10,Pending,11
109110,Kala De,NRI,Platinum,0.45,6,Expired,25
104485,Dayita Misra,Salary,Regular,0.13,5,Verified,20
103817,Sanya Mandal,NRI,Gold,0.96,2,Pending,4
106133,Niharika Bandi,Savings,Gold,0.85,1,Expired,9
100297,Brinda Wali,Savings,Gold,0.2,4,Verified,19
102448,Nilima Deshpande,Salary,Regular,0.12,10,Expired,25
103358,Utkarsh Kant,NRI,Wealth,0.59,2,Expired,15
107715,Jagrati Devan,Savings,Gold,0.49,7,Expired,21
102905,Pallavi Bath,Current,Platinum,0.89,9,Pending,4
102304,Urmi Venkataraman,Savings,Silver,0.2,8,Expired,10
103341,Girik Pingle,Savings,Regular,0.2,8,Pending,18
102662,Bachittar Manne,Savings,Gold,0.58,3,Expired,12
104358,Kritika Chandra,Salary,Gold,0.22,7,Verified,25
106642,Qasim D’Alia,NRI,Wealth,0.52,1,Verified,20
100203,Devansh Dave,Savings,Platinum,0.07,8,Expired,23
107416,Sai Balay,Savings,Gold,0.94,5,Verified,16
109725,Anmol Bath,Salary,Gold,0.52,2,Expired,14
103918,Urvashi Bhavsar,Salary,Gold,0.91,3,Pending,12
100399,Udyati Sant,Salary,Regular,0.58,10,Expired,6
107465,Xiti Korpal,NRI,Gold,0.38,1,Pending,14
104296,Harini Minhas,Salary,Gold,0.77,2,Expired,12
100440,Wriddhish Viswanathan,Savings,Gold,0.67,3,Expired,19
101448,Raghav Oommen,Salary,Platinum,0.49,1,Pending,1
106877,Vaishnavi Garg,Salary,Wealth,0.47,0,Pending,23
105776,Omisha Dhar,Current,Silver,0.84,8,Expired,17
103462,Hemang Sidhu,Salary,Silver,0.2,4,Expired,10
107493,Omya Minhas,NRI,Gold,0.14,8,Pending,22
106129,Lekha Bandi,Savings,Gold,0.45,9,Expired,18
107745,Ati Singh,Current,Platinum,0.49,8,Expired,20
105594,Jyoti Pandya,Salary,Silver,0.02,8,Pending,11
103550,Saumya Rau,Savings,Platinum,0.85,10,Expired,16
105196,Kala Dass,Savings,Silver,0.82,8,Expired,11
101811,Madhavi Khosla,Salary,Silver,0.12,9,Expired,16
104638,Faris Rao,Salary,Gold,0.66,3,Verified,21
107387,Nirja Kanda,NRI,Silver,0.64,2,Pending,1
107768,George Kalita,NRI,Regular,0.82,4,Verified,19
102345,Mitali Palla,Salary,Wealth,0.51,3,Verified,10
109622,Deepa Golla,Savings,Regular,0.96,4,Expired,10
107063,Yatin Gaba,Current,Wealth,0.88,3,Expired,13
104084,Meera Balasubramanian,Salary,Silver,0.83,6,Pending,11
103901,Devansh Pradhan,NRI,Gold,0.49,1,Verified,12
107374,Ranveer Viswanathan,NRI,Wealth,0.86,7,Verified,4
109690,Aarav Nanda,Current,Silver,0.78,8,Expired,3
108618,Saanvi Dalal,Savings,Regular,0.66,7,Pending,7
104537,Zaid Dube,Salary,Regular,0.3,3,Expired,16
100089,Lakshmi Halder,NRI,Wealth,0.09,4,Expired,6
103610,Turvi Gopal,Current,Platinum,0.13,1,Pending,7
105222,Chameli Vig,Savings,Regular,0.64,2,Expired,20
102787,Sarthak Chana,Salary,Platinum,0.97,2,Expired,5
107162,Rudra Chanda,Salary,Silver,0.79,8,Verified,14
102291,Neelima Murty,Savings,Platinum,0.52,8,Verified,9
100354,Chakradhar Dugar,Current,Silver,0.16,2,Pending,16
109060,Liam Varghese,Current,Gold,0.99,1,Verified,22
108509,Radhika Ganesh,NRI,Wealth,0.48,6,Expired,21
107346,Andrew Krish,Savings,Silver,0.99,6,Expired,23
104577,Jeevika Agate,Salary,Regular,0.6,7,Pending,16
102975,Aishani Sabharwal,Current,Regular,0.66,0,Expired,15
100419,Shivansh Sathe,Savings,Regular,0.9,4,Pending,14
109180,Urvashi Dhaliwal,Salary,Wealth,0.95,8,Pending,5
103436,Vyanjana Dewan,Savings,Wealth,0.08,8,Pending,25
107134,Anirudh Majumdar,Current,Gold,0.35,8,Expired,15
103426,Harita Deshmukh,Savings,Wealth,0.14,9,Pending,19
108311,Zinal Lala,Salary,Wealth,0.64,4,Expired,1
106541,Logan Muni,Savings,Wealth,0.53,4,Expired,24
108057,Rachana Ravi,Savings,Silver,0.05,4,Expired,21
102497,Deepa Nagarajan,Current,Regular,0.01,8,Expired,10
109642,Ayaan Nagy,NRI,Wealth,0.13,0,Expired,9
100965,Yamini Dey,NRI,Regular,0.03,0,Expired,1
100566,Baljiwan Viswanathan,Savings,Gold,0.25,9,Verified,5
102359,Daksh Narula,Current,Platinum,0.82,3,Verified,11
100032,Tarak Agarwal,Salary,Wealth,0.83,10,Verified,7
109982,Januja Dyal,Savings,Regular,0.61,8,Verified,8
103759,Bhavika Nadig,NRI,Platinum,0.9,0,Expired,14
100553,Noah Mukherjee,Current,Silver,0.99,1,Expired,21
101002,Anjali Sengupta,Salary,Platinum,0.9,10,Verified,21
109986,Samarth Saxena,Salary,Platinum,0.52,9,Verified,22
100927,Arunima Ganesh,Salary,Gold,0.99,0,Pending,21
107207,Dakshesh Mander,Salary,Wealth,0.93,2,Expired,11
107179,Anthony Sandhu,Salary,Regular,0.68,5,Expired,20
104593,Peter Tiwari,Salary,Regular,0.82,1,Verified,21
102226,Avni Thakkar,NRI,Silver,0.82,8,Verified,23
107159,Hredhaan Oak,Savings,Gold,0.63,5,Expired,25
105284,Mahika Parmer,Savings,Wealth,0.67,2,Expired,6
109931,Sarthak Krishnan,Current,Gold,0.6,3,Pending,22
109846,Zayan Kaur,Salary,Wealth,0.13,3,Expired,5
105958,Udyati Sheth,Savings,Wealth,0.41,4,Pending,1
103299,Deepa Wali,Current,Platinum,0.23,4,Pending,20
100115,Omisha Bhargava,Salary,Wealth,0.4,0,Verified,16
107469,Jagrati Brar,Current,Gold,0.1,9,Verified,5
100023,Rudra Mohanty,Savings,Gold,0.76,1,Pending,23
106832,Anita Rattan,Current,Platinum,0.77,3,Verified,18
105687,Bhavika Panchal,Current,Wealth,0.49,9,Pending,21
109904,Hemangini Dyal,NRI,Platinum,0.18,3,Verified,9
104734,William Dugar,Salary,Regular,0.28,4,Pending,20
104344,Leena Chandran,Savings,Regular,0.4,10,Verified,15
103242,Daksha Khatri,NRI,Gold,0.99,10,Verified,3
104254,Agastya Salvi,Salary,Wealth,0.97,4,Verified,17
108258,Naksh Upadhyay,Salary,Regular,0.27,6,Expired,16
107189,Gaurika Pillay,NRI,Gold,0.06,4,Pending,18
106397,Harish Rajagopal,Savings,Platinum,0.23,10,Expired,14
108877,Omisha Krish,NRI,Platinum,0.13,0,Pending,25
103618,Harita Kala,NRI,Silver,0.08,3,Expired,22
108394,Lajita Mane,Savings,Silver,0.01,10,Verified,21
107067,Omya Lalla,Savings,Gold,0.3,4,Expired,15
107781,Xavier Roy,Current,Gold,0.92,9,Expired,11
106910,Charles Sani,Salary,Silver,0.15,10,Pending,2
101224,Nihal Hayre,Current,Platinum,0.26,7,Pending,25
102835,Christopher Varghese,Salary,Platinum,0.38,5,Verified,12
107111,Frederick Chacko,Current,Regular,0.46,6,Pending,14
108703,Hitesh Agarwal,Savings,Gold,0.77,9,Pending,1
103789,Ojas Mander,Salary,Platinum,0.37,3,Pending,10
102380,Yug Sachdeva,Salary,Wealth,0.27,1,Verified,4
109948,Zashil Prabhakar,NRI,Regular,0.84,9,Pending,1
107274,Upma Dixit,Savings,Platinum,0.51,9,Pending,13
105142,Qushi Korpal,NRI,Platinum,0.32,4,Expired,3
101277,Lopa Kala,Savings,Wealth,0.9,5,Verified,14
101672,Omya Baral,Salary,Gold,0.62,5,Verified,6
102681,Krish Varkey,Savings,Platinum,0.56,0,Expired,15
102823,Vrishti Sami,NRI,Wealth,0.78,1,Expired,12
109673,Ridhi Warrior,NRI,Gold,0.75,9,Verified,13
104631,Chaitanya Johal,NRI,Silver,0.6,6,Pending,15
103489,Patrick Yogi,Current,Silver,0.58,2,Verified,12
109106,Aachal Buch,Current,Wealth,0.22,10,Expired,6
101061,Xalak Manne,NRI,Gold,0.8,6,Expired,14
107446,Yagnesh Kohli,Savings,Wealth,0.69,10,Pending,18
109172,Zarna Ganesan,Current,Silver,0.85,2,Pending,25
103003,Theodore Sura,Current,Silver,0.08,8,Pending,19
109058,Indrajit Borra,Salary,Platinum,0.22,2,Verified,8
103437,Yatan Srinivas,Current,Regular,0.95,5,Expired,8
105455,Ishwar Bhatt,NRI,Wealth,0.59,5,Verified,3
100725,Jagvi Munshi,Salary,Silver,0.07,1,Expired,20
107311,Madhavi Salvi,Savings,Wealth,0.14,10,Verified,2
101174,Zilmil Jaggi,NRI,Wealth,0.46,4,Verified,15
108102,Vihaan Munshi,Salary,Wealth,0.37,9,Verified,18
107676,Aarna Rajan,Savings,Wealth,0.56,9,Verified,10
107398,Bhanumati Baria,Savings,Regular,0.76,0,Verified,15
102843,Daksha Krish,Salary,Platinum,0.43,10,Expired,19
102541,Liam Mody,NRI,Gold,0.56,9,Verified,18
105340,Umang Prabhakar,Current,Gold,0.41,8,Pending,24
105541,Reyansh Sani,Savings,Silver,0.75,10,Pending,1
109273,Tanvi Bath,NRI,Platinum,0.85,4,Expired,16
107012,Turvi Krish,Current,Regular,0.03,9,Verified,13
103916,Lavanya Sethi,Current,Silver,0.35,1,Pending,19
102839,Jagdish Saraf,Salary,Wealth,0.43,9,Pending,19
104092,Upasna Ravel,Salary,Platinum,0.57,10,Expired,18
102552,Lajita Gill,NRI,Gold,0.97,7,Expired,24
107455,Yashoda Garde,Savings,Platinum,0.89,4,Pending,14
105801,Ranveer Pathak,Salary,Gold,0.92,4,Pending,24
100533,Oscar Parsa,Salary,Platinum,0.29,10,Verified,7
104929,Charvi Mittal,NRI,Platinum,0.03,0,Expired,12
108593,Faraj Contractor,NRI,Platinum,0.06,1,Pending,1
109517,Brijesh Andra,Current,Gold,0.01,9,Verified,25
102572,Zayyan Bora,Salary,Gold,0.93,6,Pending,5
100810,Jonathan Kuruvilla,NRI,Silver,0.53,10,Expired,14
102210,Ishanvi Tak,Current,Regular,0.76,3,Expired,11
108373,Yauvani Lalla,NRI,Wealth,0.5,8,Pending,20
102095,Sanya Purohit,Savings,Wealth,0.03,10,Expired,15
100031,Tejas Dutta,Savings,Platinum,0.44,0,Verified,6
105054,Pooja Korpal,Salary,Wealth,0.85,6,Expired,24
102940,Samuel Peri,Salary,Regular,0.39,6,Pending,1
103604,Suhani Thaker,Current,Gold,0.53,1,Expired,7
103674,Frado Sahni,Savings,Silver,0.19,2,Pending,1
105146,Ishita Oak,NRI,Silver,0.23,1,Expired,25
104538,Girish Vyas,NRI,Platinum,1.0,4,Expired,9
106546,Rushil Garg,Current,Silver,0.76,1,Verified,3
108921,Chavvi Loyal,Current,Silver,0.21,0,Verified,18
107344,Amrita Prakash,Current,Regular,0.35,10,Pending,8
101149,Kiaan Mannan,NRI,Gold,0.68,3,Verified,11
109363,Vedhika Barad,NRI,Gold,0.22,2,Expired,13
107110,Sai Banerjee,NRI,Regular,0.21,1,Pending,13
106979,Caleb Bora,Salary,Silver,0.95,4,Verified,9
105211,Onkar Setty,Savings,Regular,0.86,6,Verified,17
101968,Unnati Murthy,Savings,Platinum,0.51,9,Expired,10
102142,Ira Wadhwa,Current,Gold,0.23,2,Verified,16
104668,Wakeeta Varma,Savings,Gold,0.27,1,Expired,14
104449,Ekavir Chaudhari,Savings,Platinum,0.15,0,Pending,12
100397,Kavya Radhakrishnan,NRI,Wealth,0.49,2,Verified,17
109295,David Chauhan,Current,Wealth,0.16,7,Verified,15
104671,Eshana Chander,NRI,Silver,1.0,3,Expired,6
108850,Ikbal Jain,Savings,Wealth,0.0,3,Pending,18
105350,Samesh Bal,NRI,Wealth,0.3,6,Pending,19
105387,Samaksh Baral,Current,Regular,0.63,7,Verified,13
104179,Yatan Singhal,Salary,Regular,0.87,0,Pending,18
101646,Andrew Saxena,Savings,Silver,0.33,3,Expired,10
109764,Ekani Setty,Salary,Regular,0.21,5,Pending,4
109730,Faqid Bora,Savings,Regular,0.93,6,Pending,24
101715,Yochana Prashad,Salary,Silver,0.95,7,Pending,6
106950,Ekiya Sehgal,Savings,Platinum,0.48,6,Pending,12
108355,Jagdish Rana,Savings,Regular,0.26,6,Expired,5
106353,Jackson Maharaj,Salary,Gold,0.84,1,Expired,17
108027,Nidhi Bhagat,NRI,Wealth,0.56,10,Verified,18
101016,Mahika Pau,Salary,Silver,0.1,0,Pending,15
106674,Yashica Pal,NRI,Platinum,0.91,2,Pending,10
104876,Nidra Thaker,NRI,Silver,0.97,7,Verified,4
109418,Yagnesh Basu,NRI,Regular,0.22,6,Pending,13
107019,Aachal Kamdar,NRI,Regular,0.37,1,Pending,22
105009,Girish Jha,Savings,Gold,0.71,0,Verified,13
105647,Neel Mall,Savings,Wealth,0.69,2,Verified,12
102358,Qarin Sunder,Current,Wealth,0.67,7,Verified,16
106395,Tamanna Shere,Savings,Wealth,0.25,3,Expired,15
106429,Shivansh Dave,NRI,Wealth,0.06,7,Verified,4
103920,Upkaar Sankaran,Salary,Silver,0.2,2,Verified,12
107007,Aachal Walla,NRI,Wealth,0.99,10,Verified,3
104830,Indira Mander,Savings,Regular,0.59,5,Expired,16
101635,Nimrat Prashad,Salary,Silver,0.47,3,Verified,24
103951,Girik Sen,Savings,Silver,0.84,0,Verified,14
105748,Sachi Narula,Savings,Wealth,0.69,9,Verified,3
103933,George Parsa,Salary,Regular,0.04,5,Pending,6
108071,Omkaar Chakraborty,NRI,Gold,0.61,0,Pending,25
109187,Viraj Palla,Savings,Wealth,0.91,10,Verified,13
103670,Ansh Bajwa,NRI,Gold,0.69,7,Expired,16
105866,Vedhika Raju,Savings,Regular,0.57,5,Expired,24
105867,Mason Sarin,Salary,Regular,0.07,6,Pending,10
105089,Orinder Mane,Current,Gold,0.26,8,Pending,5
100487,Chaman Deo,Current,Silver,0.25,9,Expired,19
103517,Ria Aurora,Salary,Silver,0.11,5,Expired,22
101229,Dhruv Mohanty,Savings,Silver,0.13,7,Expired,21
102810,Girindra Bhandari,Salary,Regular,1.0,0,Expired,1
101904,Simon Arora,NRI,Regular,0.19,9,Expired,22
102346,Diya Roy,NRI,Regular,0.31,1,Verified,20
107739,Ekta Pandit,NRI,Platinum,0.23,6,Pending,17
103406,Shivansh Nanda,Savings,Platinum,0.78,8,Pending,24
103045,Andrew Jaggi,Salary,Wealth,0.13,1,Verified,25
102013,Lavanya Nadig,Savings,Wealth,0.17,3,Verified,8
101800,Siddharth Choudhry,Savings,Silver,0.27,0,Verified,8
104957,Anvi Bala,Current,Wealth,0.06,9,Pending,9
103177,Warinder Chanda,Current,Wealth,0.11,3,Pending,6
107474,Ladli Buch,Savings,Silver,0.12,3,Verified,10
105757,Andrew Gola,Salary,Gold,0.24,1,Pending,14
106959,Jalsa Manda,Current,Wealth,0.02,7,Verified,19
101439,Divya Konda,Savings,Platinum,0.53,7,Pending,10
100926,Xiti Swamy,NRI,Silver,0.68,7,Verified,20
107108,Andrew Deep,Current,Silver,0.33,9,Verified,22
105604,Forum Pal,Current,Platinum,0.01,5,Expired,21
108847,Chanchal Walia,Savings,Silver,0.0,1,Verified,11
101966,Hardik Verma,Salary,Wealth,0.47,6,Verified,14
103673,Ekantika Kanda,Current,Wealth,0.56,9,Pending,9
109485,Gaurika Sood,Savings,Platinum,0.99,8,Pending,15
102553,Shivani Grover,Savings,Wealth,0.4,8,Pending,19
103691,Zinal Deep,NRI,Regular,0.32,7,Verified,19
101308,Gaurang Nayak,Salary,Regular,0.54,0,Pending,5
109542,Chakradhar Sen,Current,Gold,0.62,5,Expired,9
106656,Xavier Nadkarni,Savings,Gold,0.34,5,Verified,11
103140,Maanas Sankaran,Current,Platinum,0.1,2,Pending,11
108072,Shivani Madan,NRI,Gold,0.73,9,Verified,23
106619,Kala Sengupta,Current,Wealth,0.65,9,Expired,15
105064,Nachiket Krishnan,Savings,Wealth,0.07,4,Expired,24
